"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","TAVG"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-23",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-24",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-25",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-26",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-27",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-28",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-29",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-30",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-31",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-01",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-02",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-03",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-04",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-05",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-06",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-07",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-08",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-09",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-10",,,,,"0.13","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-11",,,,,"1.21","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-12",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-13",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-14",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-15",,,,,"0.08","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-16",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-17",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-18",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-19",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-20",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-21",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-22",,,,,"0.31","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-23",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-24",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-25",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-26",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-27",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-28",,,,,"0.08","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-29",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-30",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-01",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-02",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-03",,,,,"0.03","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-04",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-05",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-06",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-07",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-08",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-09",,,,,"0.52","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-10",,,,,"0.16","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-11",,,,,"1.48","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-12",,,,,"0.08","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-13",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-14",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-15",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-16",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-17",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-18",,,,,"0.00","0.0",
